1,08-10-2020 10:28:59.558,submit sell order,'s3', 6, 28, 1
1,08-10-2020 10:30:00.439,submit sell order,'s4', 8, 30, 2
1,08-10-2020 10:30:54.393,new sell order,'s4', 8, 30, 2
1,08-10-2020 10:30:57.961,new sell order,'s3', 6, 28, 1
1,08-10-2020 10:31:42.377,submit buy order,'b4', 7, 34, 3
1,08-10-2020 10:32:07.867,new buy order,'b4', 7, 34, 3
1,08-10-2020 10:32:13.145,trade2,'s3', 6, 28, 0,'b4', 7, 34, 2
1,08-10-2020 10:32:51.611,discard buy order,'b4', 7, 34, 0
1,08-10-2020 10:33:04.114,submit buy order,'b1', 1, 33, 4
1,08-10-2020 10:33:32.683,new buy order,'b1', 1, 33, 4
1,08-10-2020 10:34:14.061,submit buy order,'b5', 9, 20, 5
1,08-10-2020 10:35:01.073,trade2,'s4', 8, 30, 0,'b1', 1, 33, 2
1,08-10-2020 10:35:39.247,submit buy order,'b3', 5, 34, 1
1,08-10-2020 10:36:32.268,new buy order,'b3', 5, 34, 0
1,08-10-2020 10:36:51.670,submit buy order,'b2', 3, 34, 3
1,08-10-2020 10:37:13.231,new buy order,'b2', 3, 34, 3
1,08-10-2020 10:37:58.783,submit sell order,'s2', 4, 27, 3
1,08-10-2020 10:38:29.939,new buy order,'b5', 9, 20, 5
1,08-10-2020 10:39:06.362,new sell order,'s2', 4, 27, 3
1,08-10-2020 10:40:05.849,trade1,'s2', 4, 27, 0,'b2', 3, 34, 0
1,08-10-2020 10:40:43.169,discard buy order,'b3', 5, 34, 0
1,08-10-2020 10:41:19.804,submit sell order,'s1', 2, 21, 2
1,08-10-2020 10:42:11.104,submit sell order,'s5', 10, 38, 1
1,08-10-2020 10:42:19.100,discard buy order,'b1', 1, 33, 0
1,08-10-2020 10:42:22.696,new sell order,'s1', 2, 21, 2
1,08-10-2020 10:43:20.058,new sell order,'s5', 10, 38, 1
1,08-10-2020 10:44:19.760,discard buy order,'b5', 9, 20, 0
1,08-10-2020 10:44:49.579,discard sell order,'s1', 2, 21, 0
1,08-10-2020 10:45:31.984,discard sell order,'s5', 10, 38, 0
2,08-10-2020 10:45:42.118,submit sell order,'s2', 4, 27, 3
2,08-10-2020 10:45:44.704,submit buy order,'b1', 1, 33, 4
2,08-10-2020 10:46:33.872,submit buy order,'b5', 9, 20, 5
2,08-10-2020 10:46:54.634,submit sell order,'s5', 10, 38, 1
2,08-10-2020 10:47:30.677,new sell order,'s2', 4, 27, 3
2,08-10-2020 10:48:10.155,new buy order,'b1', 1, 33, 4
2,08-10-2020 10:48:35.133,trade2,'s2', 4, 27, 0,'b1', 1, 33, 1
2,08-10-2020 10:49:21.566,new sell order,'s5', 10, 38, 1
2,08-10-2020 10:49:43.161,discard sell order,'s5', 10, 38, 0
2,08-10-2020 10:49:44.235,submit buy order,'b2', 3, 34, 3
2,08-10-2020 10:49:45.406,submit buy order,'b3', 5, 34, 1
2,08-10-2020 10:50:41.729,submit sell order,'s3', 6, 28, 1
2,08-10-2020 10:51:02.930,submit sell order,'s1', 2, 21, 2
2,08-10-2020 10:51:13.032,discard buy order,'b1', 1, 33, 0
2,08-10-2020 10:51:37.256,submit sell order,'s4', 8, 30, 2
2,08-10-2020 10:52:34.997,new buy order,'b3', 5, 34, 0
2,08-10-2020 10:52:48.050,new sell order,'s3', 6, 28, 1
