1,08-10-2020 10:28:13.827,submit buy order,'b5', 9, 20, 1
1,08-10-2020 10:28:16.232,new buy order,'b5', 9, 20, 1
1,08-10-2020 10:28:52.348,submit buy order,'b1', 1, 33, 1
1,08-10-2020 10:29:47.627,new buy order,'b1', 1, 33, 1
1,08-10-2020 10:30:33.726,submit sell order,'s5', 10, 25, 4
1,08-10-2020 10:30:50.727,submit buy order,'b4', 7, 26, 5
1,08-10-2020 10:31:18.455,new buy order,'b4', 7, 26, 5
1,08-10-2020 10:31:53.337,submit sell order,'s3', 6, 31, 4
1,08-10-2020 10:32:44.883,submit sell order,'s1', 2, 32, 1
1,08-10-2020 10:32:53.701,new sell order,'s1', 2, 32, 1
1,08-10-2020 10:33:44.823,discard buy order,'b4', 7, 26, 0
1,08-10-2020 10:33:50.283,submit buy order,'b3', 5, 21, 5
1,08-10-2020 10:34:28.187,new sell order,'s5', 10, 25, 4
1,08-10-2020 10:35:03.540,trade3,'b1', 1, 33, 0,'s5', 10, 25, 3
1,08-10-2020 10:35:15.333,discard buy order,'b5', 9, 20, 0
1,08-10-2020 10:35:17.749,new buy order,'b3', 5, 21, 5
1,08-10-2020 10:35:27.251,submit sell order,'s2', 4, 23, 4
1,08-10-2020 10:35:36.764,discard sell order,'s5', 10, 25, 0
1,08-10-2020 10:35:38.790,discard buy order,'b3', 5, 21, 0
1,08-10-2020 10:36:18.283,new sell order,'s2', 4, 23, 4
1,08-10-2020 10:36:58.643,new sell order,'s3', 6, 31, 4
1,08-10-2020 10:37:19.416,submit buy order,'b2', 3, 25, 3
1,08-10-2020 10:38:17.897,new buy order,'b2', 3, 25, 3
1,08-10-2020 10:38:42.286,discard buy order,'b2', 3, 25, 0
1,08-10-2020 10:39:18.695,submit sell order,'s4', 8, 26, 2
1,08-10-2020 10:39:47.721,new sell order,'s4', 8, 26, 2
1,08-10-2020 10:40:12.588,discard sell order,'s2', 4, 23, 0
1,08-10-2020 10:40:30.717,discard sell order,'s3', 6, 31, 0
1,08-10-2020 10:41:01.477,discard sell order,'s1', 2, 32, 0
1,08-10-2020 10:41:47.759,discard sell order,'s4', 8, 26, 0
2,08-10-2020 10:41:53.757,submit sell order,'s5', 10, 25, 4
2,08-10-2020 10:42:00.364,new sell order,'s5', 10, 25, 4
