1,08-10-2020 01:04:14.119,submit sell order,'s5', 10, 28, 2
1,08-10-2020 01:05:03.502,submit sell order,'s1', 2, 21, 5
1,08-10-2020 01:05:59.044,submit buy order,'b2', 3, 30, 1
1,08-10-2020 01:06:07.260,new buy order,'b2', 3, 30, 1
1,08-10-2020 01:06:43.345,submit buy order,'b4', 7, 20, 3
1,08-10-2020 01:07:01.484,submit buy order,'b1', 1, 38, 1
1,08-10-2020 01:07:54.504,new buy order,'b4', 7, 20, 3
1,08-10-2020 01:08:41.750,submit buy order,'b5', 9, 32, 5
1,08-10-2020 01:08:52.741,new sell order,'s1', 2, 21, 5
1,08-10-2020 01:09:44.316,discard buy order,'b4', 7, 20, 0
1,08-10-2020 01:10:39.274,new buy order,'b5', 9, 32, 5
1,08-10-2020 01:11:40.172,discard buy order,'b2', 3, 30, 0
1,08-10-2020 01:12:20.931,discard sell order,'s1', 2, 21, 0
1,08-10-2020 01:12:36.442,new sell order,'s5', 10, 28, 2
1,08-10-2020 01:12:50.938,trade2,'s5', 10, 28, 0,'b5', 9, 32, 3
1,08-10-2020 01:13:44.250,submit sell order,'s3', 6, 28, 2
1,08-10-2020 01:14:15.656,discard buy order,'b5', 9, 32, 0
1,08-10-2020 01:14:24.417,submit sell order,'s2', 4, 38, 2
1,08-10-2020 01:15:25.100,new buy order,'b1', 1, 38, 1
1,08-10-2020 01:15:35.821,new sell order,'s3', 6, 28, 2
1,08-10-2020 01:16:13.662,trade3,'s3', 6, 28, 1,'b1', 1, 38, 0
1,08-10-2020 01:16:59.961,submit sell order,'s4', 8, 27, 5
1,08-10-2020 01:17:18.625,submit buy order,'b3', 5, 21, 5
1,08-10-2020 01:17:31.166,discard sell order,'s3', 6, 28, 0
1,08-10-2020 01:18:22.712,new sell order,'s4', 8, 27, 5
1,08-10-2020 01:19:01.443,discard sell order,'s4', 8, 27, 0
1,08-10-2020 01:20:01.659,new sell order,'s2', 4, 38, 2
1,08-10-2020 01:20:51.529,new buy order,'b3', 5, 21, 5
1,08-10-2020 01:21:48.577,discard sell order,'s2', 4, 38, 0
1,08-10-2020 01:22:19.706,discard buy order,'b3', 5, 21, 0
2,08-10-2020 01:22:24.591,submit sell order,'s3', 6, 28, 2
2,08-10-2020 01:23:06.878,new sell order,'s3', 6, 28, 2
2,08-10-2020 01:23:49.279,discard sell order,'s3', 6, 28, 0
2,08-10-2020 01:23:56.669,submit buy order,'b1', 1, 38, 1
2,08-10-2020 01:24:44.693,new buy order,'b1', 1, 38, 1
2,08-10-2020 01:25:44.973,submit sell order,'s4', 8, 27, 5
2,08-10-2020 01:25:50.069,new sell order,'s4', 8, 27, 5
2,08-10-2020 01:26:41.859,discard buy order,'b1', 1, 38, 0
2,08-10-2020 01:27:11.028,submit buy order,'b5', 9, 32, 5
2,08-10-2020 01:27:28.589,submit sell order,'s1', 2, 21, 5
2,08-10-2020 01:27:33.658,discard sell order,'s4', 8, 27, 0
2,08-10-2020 01:27:52.547,submit sell order,'s5', 10, 28, 2
2,08-10-2020 01:28:07.982,submit buy order,'b3', 5, 21, 5
2,08-10-2020 01:28:28.436,submit buy order,'b2', 3, 30, 1
2,08-10-2020 01:28:59.771,new sell order,'s5', 10, 28, 2
2,08-10-2020 01:29:18.319,submit sell order,'s2', 4, 38, 2
2,08-10-2020 01:29:56.405,new sell order,'s2', 4, 38, 2
2,08-10-2020 01:30:54.654,new buy order,'b5', 9, 32, 5
2,08-10-2020 01:31:26.577,discard buy order,'b5', 9, 32, 0
2,08-10-2020 01:32:25.457,submit buy order,'b4', 7, 20, 3
