1,07-10-2020 23:10:32.838,submit sell order,'s3', 6, 25, 2
1,07-10-2020 23:11:32.725,new sell order,'s3', 6, 25, 2
1,07-10-2020 23:12:32.972,submit sell order,'s4', 8, 26, 2
1,07-10-2020 23:13:24.838,submit buy order,'b3', 5, 22, 2
1,07-10-2020 23:13:44.974,new buy order,'b3', 5, 22, 2
1,07-10-2020 23:14:44.339,discard buy order,'b3', 5, 22, 0
1,07-10-2020 23:15:07.004,discard sell order,'s3', 6, 25, 0
1,07-10-2020 23:16:05.765,new sell order,'s4', 8, 26, 2
1,07-10-2020 23:17:03.567,submit buy order,'b1', 1, 37, 3
1,07-10-2020 23:17:44.827,new buy order,'b1', 1, 37, 3
1,07-10-2020 23:18:02.350,submit buy order,'b2', 3, 29, 3
1,07-10-2020 23:18:43.070,submit sell order,'s2', 4, 37, 1
1,07-10-2020 23:19:41.111,submit buy order,'b5', 9, 38, 5
1,07-10-2020 23:19:42.540,submit buy order,'b4', 7, 31, 1
1,07-10-2020 23:20:36.631,trade2,'s4', 8, 26, 0,'b1', 1, 37, 1
1,07-10-2020 23:20:40.801,discard buy order,'b1', 1, 37, 0
1,07-10-2020 23:20:42.024,new buy order,'b4', 7, 31, 1
1,07-10-2020 23:21:04.430,discard buy order,'b4', 7, 31, 0
1,07-10-2020 23:21:30.165,new buy order,'b2', 3, 29, 3
1,07-10-2020 23:21:45.947,new buy order,'b5', 9, 38, 5
1,07-10-2020 23:22:25.549,new sell order,'s2', 4, 37, 1
1,07-10-2020 23:22:38.592,trade2,'s2', 4, 37, 0,'b5', 9, 38, 4
1,07-10-2020 23:23:17.044,submit sell order,'s5', 10, 40, 1
1,07-10-2020 23:23:44.414,submit sell order,'s1', 2, 36, 5
1,07-10-2020 23:24:20.519,new sell order,'s1', 2, 36, 5
1,07-10-2020 23:24:43.050,discard sell order,'s1', 2, 36, 0
1,07-10-2020 23:25:11.970,discard buy order,'b2', 3, 29, 0
1,07-10-2020 23:26:07.287,discard buy order,'b5', 9, 38, 0
1,07-10-2020 23:26:43.968,new sell order,'s5', 10, 40, 1
1,07-10-2020 23:27:37.664,discard sell order,'s5', 10, 40, 0
2,07-10-2020 23:27:51.715,submit sell order,'s1', 2, 36, 5
2,07-10-2020 23:28:43.214,submit buy order,'b2', 3, 29, 3
2,07-10-2020 23:29:26.904,new buy order,'b2', 3, 29, 3
2,07-10-2020 23:29:49.784,discard buy order,'b2', 3, 29, 0
2,07-10-2020 23:30:18.135,submit buy order,'b4', 7, 31, 1
2,07-10-2020 23:30:38.556,submit sell order,'s3', 6, 25, 2
2,07-10-2020 23:31:19.071,new sell order,'s1', 2, 36, 5
2,07-10-2020 23:32:16.844,discard sell order,'s1', 2, 36, 0
2,07-10-2020 23:32:43.117,new sell order,'s3', 6, 25, 2
2,07-10-2020 23:33:30.601,new buy order,'b4', 7, 31, 1
2,07-10-2020 23:34:00.031,submit buy order,'b5', 9, 38, 5
2,07-10-2020 23:34:39.693,discard sell order,'s3', 6, 25, 0
2,07-10-2020 23:35:40.062,discard buy order,'b4', 7, 31, 0
2,07-10-2020 23:36:07.736,new buy order,'b5', 9, 38, 5
2,07-10-2020 23:36:54.691,submit sell order,'s5', 10, 40, 1
2,07-10-2020 23:37:12.304,discard buy order,'b5', 9, 38, 0
2,07-10-2020 23:37:58.682,submit buy order,'b1', 1, 37, 3
2,07-10-2020 23:38:04.012,new buy order,'b1', 1, 37, 3
2,07-10-2020 23:38:30.324,discard buy order,'b1', 1, 37, 0
2,07-10-2020 23:38:46.180,submit sell order,'s2', 4, 37, 1
2,07-10-2020 23:38:59.586,new sell order,'s5', 10, 40, 1
2,07-10-2020 23:39:16.184,new sell order,'s2', 4, 37, 1
2,07-10-2020 23:40:11.469,submit buy order,'b3', 5, 22, 2
2,07-10-2020 23:40:53.858,discard sell order,'s5', 10, 40, 0
2,07-10-2020 23:40:57.972,discard sell order,'s2', 4, 37, 0
2,07-10-2020 23:41:29.377,submit sell order,'s4', 8, 26, 2
2,07-10-2020 23:42:08.087,new sell order,'s4', 8, 26, 2
2,07-10-2020 23:42:38.510,discard sell order,'s4', 8, 26, 0
2,07-10-2020 23:42:50.376,new buy order,'b3', 5, 22, 2
2,07-10-2020 23:43:13.990,discard buy order,'b3', 5, 22, 0
3,07-10-2020 23:43:28.959,submit sell order,'s3', 6, 25, 2
3,07-10-2020 23:44:06.085,submit sell order,'s4', 8, 26, 2
3,07-10-2020 23:44:36.103,submit sell order,'s5', 10, 40, 1
3,07-10-2020 23:45:07.439,new sell order,'s5', 10, 40, 1
3,07-10-2020 23:45:26.608,new sell order,'s4', 8, 26, 2
3,07-10-2020 23:46:27.226,discard sell order,'s4', 8, 26, 0
3,07-10-2020 23:47:19.952,submit sell order,'s2', 4, 37, 1
3,07-10-2020 23:47:31.211,submit sell order,'s1', 2, 36, 5
3,07-10-2020 23:48:17.963,discard sell order,'s5', 10, 40, 0
3,07-10-2020 23:48:42.919,new sell order,'s1', 2, 36, 5
3,07-10-2020 23:49:21.946,new sell order,'s3', 6, 25, 2
3,07-10-2020 23:49:53.321,discard sell order,'s3', 6, 25, 0
3,07-10-2020 23:50:44.765,new sell order,'s2', 4, 37, 1
3,07-10-2020 23:51:05.385,discard sell order,'s1', 2, 36, 0
3,07-10-2020 23:51:51.280,discard sell order,'s2', 4, 37, 0
3,07-10-2020 23:51:52.295,submit buy order,'b4', 7, 31, 1
3,07-10-2020 23:52:01.348,new buy order,'b4', 7, 31, 1
3,07-10-2020 23:52:42.577,discard buy order,'b4', 7, 31, 0
3,07-10-2020 23:52:47.773,submit buy order,'b2', 3, 29, 3
3,07-10-2020 23:53:10.857,new buy order,'b2', 3, 29, 3
3,07-10-2020 23:53:28.587,discard buy order,'b2', 3, 29, 0
3,07-10-2020 23:54:25.482,submit buy order,'b3', 5, 22, 2
3,07-10-2020 23:55:15.384,submit buy order,'b5', 9, 38, 5
3,07-10-2020 23:56:11.101,submit buy order,'b1', 1, 37, 3
3,07-10-2020 23:56:17.747,new buy order,'b3', 5, 22, 2
3,07-10-2020 23:56:39.906,discard buy order,'b3', 5, 22, 0
3,07-10-2020 23:57:28.959,new buy order,'b5', 9, 38, 5
3,07-10-2020 23:58:08.115,discard buy order,'b5', 9, 38, 0
3,07-10-2020 23:58:59.950,new buy order,'b1', 1, 37, 3
3,07-10-2020 23:59:18.148,discard buy order,'b1', 1, 37, 0
4,07-10-2020 23:59:56.315,submit buy order,'b1', 1, 37, 3
4,08-10-2020 00:00:45.664,submit sell order,'s3', 6, 25, 2
4,08-10-2020 00:01:27.348,new sell order,'s3', 6, 25, 2
4,08-10-2020 00:01:39.666,discard sell order,'s3', 6, 25, 0
4,08-10-2020 00:02:21.960,submit buy order,'b4', 7, 31, 1
4,08-10-2020 00:03:03.921,submit sell order,'s2', 4, 37, 1
4,08-10-2020 00:03:05.665,new sell order,'s2', 4, 37, 1
4,08-10-2020 00:03:36.179,submit sell order,'s1', 2, 36, 5
4,08-10-2020 00:04:35.691,submit buy order,'b5', 9, 38, 5
4,08-10-2020 00:05:10.823,submit buy order,'b3', 5, 22, 2
4,08-10-2020 00:05:53.003,submit sell order,'s4', 8, 26, 2
4,08-10-2020 00:06:21.907,discard sell order,'s2', 4, 37, 0
4,08-10-2020 00:06:31.086,submit sell order,'s5', 10, 40, 1
4,08-10-2020 00:07:21.260,submit buy order,'b2', 3, 29, 3
4,08-10-2020 00:07:52.489,new buy order,'b1', 1, 37, 3
4,08-10-2020 00:08:06.395,discard buy order,'b1', 1, 37, 0
4,08-10-2020 00:09:04.151,new buy order,'b4', 7, 31, 1
4,08-10-2020 00:09:14.630,new buy order,'b3', 5, 22, 2
4,08-10-2020 00:10:11.694,new sell order,'s4', 8, 26, 2
4,08-10-2020 00:10:23.239,new sell order,'s1', 2, 36, 5
4,08-10-2020 00:10:46.903,discard buy order,'b3', 5, 22, 0
4,08-10-2020 00:11:02.931,discard sell order,'s1', 2, 36, 0
4,08-10-2020 00:11:04.198,trade3,'s4', 8, 26, 2,'b1', 1, 37, 0
4,08-10-2020 00:11:28.636,trade3,'s4', 8, 26, 1,'b4', 7, 31, 0
4,08-10-2020 00:12:08.664,discard sell order,'s1', 2, 36, 0
4,08-10-2020 00:12:42.863,new buy order,'b2', 3, 29, 3
4,08-10-2020 00:13:06.118,new buy order,'b5', 9, 38, 5
4,08-10-2020 00:13:57.167,discard buy order,'b5', 9, 38, 0
4,08-10-2020 00:14:52.113,discard sell order,'s4', 8, 26, 0
4,08-10-2020 00:15:35.119,discard buy order,'b2', 3, 29, 0
4,08-10-2020 00:16:24.759,new sell order,'s5', 10, 40, 1
4,08-10-2020 00:16:36.667,discard sell order,'s5', 10, 40, 0
5,08-10-2020 00:16:46.142,submit buy order,'b3', 5, 22, 2
5,08-10-2020 00:17:01.603,submit sell order,'s5', 10, 40, 1
5,08-10-2020 00:17:23.467,new sell order,'s5', 10, 40, 1
5,08-10-2020 00:17:36.914,submit buy order,'b5', 9, 38, 5
5,08-10-2020 00:17:55.420,submit buy order,'b1', 1, 37, 3
5,08-10-2020 00:18:55.112,discard sell order,'s5', 10, 40, 0
5,08-10-2020 00:19:07.232,submit buy order,'b4', 7, 31, 1
5,08-10-2020 00:19:20.735,submit sell order,'s3', 6, 25, 2
5,08-10-2020 00:19:39.117,new buy order,'b4', 7, 31, 1
5,08-10-2020 00:20:26.831,submit sell order,'s2', 4, 37, 1
5,08-10-2020 00:20:54.858,new buy order,'b1', 1, 37, 3
5,08-10-2020 00:21:32.845,submit sell order,'s1', 2, 36, 5
5,08-10-2020 00:21:34.571,submit buy order,'b2', 3, 29, 3
